bread,,,,,,,,,,
coffee,cookies,jammie dodgers,cake,tiffin,,,,,,
coffee,soup,,,,,,,,,
coffee,spanish brunch,,,,,,,,,
spanish brunch,coffee,coffee,,,,,,,,
scone,cake,tea,tea,,,,,,,
jam,fudge,,,,,,,,,
cake,truffles,,,,,,,,,
coffee,,,,,,,,,,
coffee,pastry,,,,,,,,,
coffee,coffee,medialuna,,,,,,,,
coffee,coffee,,,,,,,,,
coffee,bread,,,,,,,,,
coffee,medialuna,,,,,,,,,
tea,pastry,,,,,,,,,
farm house,,,,,,,,,,
coffee,jammie dodgers,juice,,,,,,,,
bread,coffee,pastry,pastry,,,,,,,
bread,,,,,,,,,,
bread,coffee,,,,,,,,,
coffee,,,,,,,,,,
bread,,,,,,,,,,
bread,tea,tea,medialuna,,,,,,,
coffee,coffee,,,,,,,,,
coffee,spanish brunch,,,,,,,,,
sandwich,coke,,,,,,,,,
soup,,,,,,,,,,
bread,soup,,,,,,,,,
coffee,toast,,,,,,,,,
granola,coffee,,,,,,,,,
tea,tea,medialuna,jammie dodgers,,,,,,,
farm house,,,,,,,,,,
chicken stew,,,,,,,,,,
coffee,,,,,,,,,,
tea,tea,,,,,,,,,
bread,bread,,,,,,,,,
coffee,coffee,pastry,pastry,soup,chicken stew,,,,,
coffee,coffee,jammie dodgers,truffles,,,,,,,
bread,bread,coffee,,,,,,,,
bread,,,,,,,,,,
bread,bread,,,,,,,,,
coffee,tea,tiffin,,,,,,,,
bread,,,,,,,,,,
bread,,,,,,,,,,
bread,,,,,,,,,,
bread,,,,,,,,,,
bread,,,,,,,,,,
bread,pastry,,,,,,,,,
juice,tea,,,,,,,,,
farm house,,,,,,,,,,
coffee,tea,toast,,,,,,,,
baguette,,,,,,,,,,
baguette,pastry,cake,truffles,coffee,,,,,,
coffee,,,,,,,,,,
coke,bread,,,,,,,,,
bread,cookies,,,,,,,,,
bread,bread,,,,,,,,,
pastry,coffee,coffee,,,,,,,,
bread,,,,,,,,,,
bread,bread,bread,,,,,,,,
coffee,coffee,bread,,,,,,,,
bread,bread,tea,pastry,,,,,,,
coffee,bread,,,,,,,,,
scandinavian,,,,,,,,,,
coffee,bread,,,,,,,,,
coffee,coffee,,,,,,,,,
bread,,,,,,,,,,
baguette,,,,,,,,,,
jammie dodgers,bread,,,,,,,,,
coffee,,,,,,,,,,
bread,,,,,,,,,,
mineral water,coffee,soup,,,,,,,,
bread,pastry,,,,,,,,,
tea,cookies,,,,,,,,,
coffee,,,,,,,,,,
coffee,,,,,,,,,,
coffee,coke,sandwich,soup,,,,,,,
coffee,farm house,,,,,,,,,
baguette,scandinavian,pastry,,,,,,,,
hot chocolate,tea,sandwich,sandwich,,,,,,,
coffee,,,,,,,,,,
tea,cake,,,,,,,,,
coffee,coffee,alfajores,pastry,,,,,,,
coffee,hot chocolate,,,,,,,,,
coffee,coffee,coffee,,,,,,,,
coffee,sandwich,,,,,,,,,
tea,tea,bread,alfajores,bread,spanish brunch,,,,,
hot chocolate,coffee,coffee,cookies,,,,,,,
coffee,cake,,,,,,,,,
tea,cookies,,,,,,,,,
smoothies,cake,coffee,bread,,,,,,,
bread,,,,,,,,,,
bread,,,,,,,,,,
vegan feast,,,,,,,,,,
coffee,coffee,cake,cake,,,,,,,
hot chocolate,tea,pastry,,,,,,,,
cake,coffee,hot chocolate,,,,,,,,
bread,tea,coffee,,,,,,,,
coffee,,,,,,,,,,
coffee,,,,,,,,,,
coffee,tea,toast,,,,,,,,
coffee,coffee,,,,,,,,,
bread,,,,,,,,,,
coffee,coffee,alfajores,pastry,pastry,juice,,,,,
coffee,baguette,,,,,,,,,
coffee,coffee,cake,pastry,,,,,,,
tea,coffee,,,,,,,,,
bread,pastry,,,,,,,,,
bread,pastry,,,,,,,,,
vegan mincepie,coffee,baguette,,,,,,,,
baguette,,,,,,,,,,
bread,coffee,tea,,,,,,,,
coffee,cake,cake,toast,juice,,,,,,
hot chocolate,truffles,,,,,,,,,
coffee,toast,,,,,,,,,
hot chocolate,,,,,,,,,,
bread,,,,,,,,,,
tea,,,,,,,,,,
chicken stew,,,,,,,,,,
chicken stew,,,,,,,,,,
soup,chicken stew,tea,tea,bread,,,,,,
bread,pastry,,,,,,,,,
mineral water,salad,,,,,,,,,
duck egg,sandwich,soup,truffles,coffee,,,,,,
coffee,bread,,,,,,,,,
hot chocolate,sandwich,,,,,,,,,
bread,,,,,,,,,,
coffee,coffee,tea,tea,soup,chicken stew,cake,cake,,,
cookies,coffee,,,,,,,,,
farm house,,,,,,,,,,
coffee,coffee,bread,,,,,,,,
tea,coke,truffles,bread,,,,,,,
bread,,,,,,,,,,
cake,bread,tea,,,,,,,,
bread,smoothies,,,,,,,,,
coffee,,,,,,,,,,
coffee,juice,,,,,,,,,
coffee,,,,,,,,,,
bread,,,,,,,,,,
tea,toast,coffee,,,,,,,,
jam,bread,,,,,,,,,
coffee,pastry,,,,,,,,,
bread,,,,,,,,,,
bread,,,,,,,,,,
tea,cake,,,,,,,,,
bread,hot chocolate,,,,,,,,,
coffee,coffee,cake,,,,,,,,
bread,pastry,hot chocolate,coffee,,,,,,,
hot chocolate,coffee,cake,,,,,,,,
coffee,toast,,,,,,,,,
cake,coffee,,,,,,,,,
pastry,pastry,bread,,,,,,,,
coffee,coffee,tea,,,,,,,,
coffee,coffee,baguette,,,,,,,,
coffee,coffee,pastry,,,,,,,,
bread,pastry,,,,,,,,,
bread,,,,,,,,,,
coffee,coffee,cookies,,,,,,,,
coffee,sandwich,,,,,,,,,
tea,,,,,,,,,,
bread,,,,,,,,,,
bread,,,,,,,,,,
tea,tea,,,,,,,,,
bread,,,,,,,,,,
coffee,coffee,,,,,,,,,
chicken stew,,,,,,,,,,
coffee,sandwich,,,,,,,,,
coffee,hot chocolate,bread,pastry,,,,,,,
coffee,coffee,bread,,,,,,,,
coffee,coffee,coffee,bread,,,,,,,
hot chocolate,pastry,,,,,,,,,
coffee,hot chocolate,,,,,,,,,
coffee,tea,,,,,,,,,
tea,tea,,,,,,,,,
coffee,cake,,,,,,,,,
coffee,cake,,,,,,,,,
muffin,bread,,,,,,,,,
tea,tea,pastry,,,,,,,,
cake,,,,,,,,,,
bread,,,,,,,,,,
bread,,,,,,,,,,
bread,,,,,,,,,,
bread,pastry,,,,,,,,,
bread,bread,,,,,,,,,
coffee,,,,,,,,,,
coffee,coffee,toast,,,,,,,,
coffee,coffee,,,,,,,,,
coffee,coffee,,,,,,,,,
coffee,coffee,juice,cake,cookies,,,,,,
coffee,,,,,,,,,,
coffee,tiffin,,,,,,,,,
bread,,,,,,,,,,
coffee,,,,,,,,,,
coffee,pastry,pastry,,,,,,,,
pastry,pastry,bread,sandwich,coffee,,,,,,
fudge,,,,,,,,,,
scandinavian,,,,,,,,,,
bread,hot chocolate,,,,,,,,,
fudge,fudge,coffee,alfajores,,,,,,,
coffee,,,,,,,,,,
coffee,coffee,,,,,,,,,
tea,,,,,,,,,,
bread,,,,,,,,,,
bread,,,,,,,,,,
coffee,pastry,,,,,,,,,
coffee,tea,,,,,,,,,
sandwich,,,,,,,,,,
coffee,cake,tiffin,,,,,,,,
coffee,,,,,,,,,,
coffee,pastry,tea,,,,,,,,
coffee,,,,,,,,,,
coffee,coffee,,,,,,,,,
chicken stew,sandwich,mineral water,,,,,,,,
cookies,cake,bread,,,,,,,,
bread,pastry,coffee,eggs,,,,,,,
bread,,,,,,,,,,
coffee,salad,sandwich,,,,,,,,
coffee,bread,pastry,,,,,,,,
bread,bread,coffee,,,,,,,,
chicken stew,tea,,,,,,,,,
cookies,sandwich,coffee,coffee,,,,,,,
coffee,coffee,tiffin,alfajores,,,,,,,
bread,pastry,pastry,,,,,,,,
tiffin,hot chocolate,,,,,,,,,
spanish brunch,duck egg,tea,bread,,,,,,,
tea,soup,cookies,,,,,,,,
juice,muffin,cake,soup,,,,,,,
sandwich,coffee,coke,smoothies,,,,,,,
afternoon with the baker,,,,,,,,,,
coffee,coffee,sandwich,,,,,,,,
pastry,scone,bread,,,,,,,,
coffee,bread,,,,,,,,,
bread,,,,,,,,,,
sandwich,,,,,,,,,,
coffee,cookies,,,,,,,,,
scone,,,,,,,,,,
coffee,,,,,,,,,,
bread,bread,tiffin,sandwich,,,,,,,
tea,juice,bread,afternoon with the baker,,,,,,,
scone,coffee,,,,,,,,,
cake,,,,,,,,,,
coffee,coffee,truffles,alfajores,scone,,,,,,
coffee,,,,,,,,,,
bread,,,,,,,,,,
coffee,,,,,,,,,,
coffee,scone,bread,,,,,,,,
bread,,,,,,,,,,
coffee,,,,,,,,,,
coffee,coke,pastry,,,,,,,,
farm house,coffee,hot chocolate,,,,,,,,
bread,pastry,,,,,,,,,
scone,,,,,,,,,,
pastry,coffee,,,,,,,,,
scone,bread,,,,,,,,,
coffee,juice,tiffin,brownie,,,,,,,
alfajores,scandinavian,,,,,,,,,
bread,,,,,,,,,,
tea,juice,coffee,,,,,,,,
pastry,pastry,scone,coffee,,,,,,,
muffin,scone,coffee,,,,,,,,
bread,,,,,,,,,,
coffee,,,,,,,,,,
bread,,,,,,,,,,
baguette,scone,medialuna,cookies,scandinavian,,,,,,
bread,coffee,bread,,,,,,,,
coffee,coffee,pastry,bread,,,,,,,
baguette,,,,,,,,,,
bread,,,,,,,,,,
bread,cake,jammie dodgers,,,,,,,,
bread,coffee,sandwich,extra salami or feta,,,,,,,
cake,brownie,mineral water,coffee,tea,hot chocolate,,,,,
coffee,coke,,,,,,,,,
bread,,,,,,,,,,
tea,coffee,,,,,,,,,
coffee,coffee,coffee,cookies,,,,,,,
bread,,,,,,,,,,
spanish brunch,the nomad,coffee,,,,,,,,
coffee,muffin,,,,,,,,,
scone,coffee,,,,,,,,,
coffee,coffee,bread,tiffin,,,,,,,
baguette,,,,,,,,,,
bread,coffee,,,,,,,,,
coffee,smoothies,brownie,sandwich,sandwich,,,,,,
toast,scone,brownie,coffee,coke,,,,,,
bread,bread,cake,soup,smoothies,sandwich,,,,,
bread,,,,,,,,,,
coffee,juice,toast,sandwich,baguette,,,,,,
bread,coffee,,,,,,,,,
coffee,,,,,,,,,,
coffee,spanish brunch,,,,,,,,,
bread,brownie,scandinavian,coffee,coffee,soup,,,,,
pastry,,,,,,,,,,
vegan feast,,,,,,,,,,
cake,muffin,,,,,,,,,
baguette,,,,,,,,,,
sandwich,chicken stew,coffee,truffles,coke,,,,,,
tea,scone,soup,,,,,,,,
bread,,,,,,,,,,
soup,sandwich,juice,,,,,,,,
cookies,mineral water,coffee,,,,,,,,
cookies,pastry,coffee,,,,,,,,
sandwich,coffee,soup,art tray,scone,brownie,,,,,
cake,tiffin,,,,,,,,,
scone,tea,,,,,,,,,
brownie,cookies,,,,,,,,,
sandwich,juice,,,,,,,,,
hot chocolate,coffee,cake,scone,cookies,bread,,,,,
tea,hot chocolate,cake,salad,,,,,,,
bread,tea,soup,sandwich,,,,,,,
spanish brunch,sandwich,,,,,,,,,
toast,bread,,,,,,,,,
coffee,tea,toast,,,,,,,,
scone,,,,,,,,,,
scone,coffee,coffee,,,,,,,,
bread,brownie,,,,,,,,,
tea,soup,,,,,,,,,
hot chocolate,coffee,cake,scone,,,,,,,
coke,tea,brownie,,,,,,,,
hot chocolate,truffles,spanish brunch,,,,,,,,
chicken stew,granola,coke,,,,,,,,
spanish brunch,smoothies,,,,,,,,,
bread,,,,,,,,,,
coffee,coffee,scone,,,,,,,,
tea,,,,,,,,,,
tea,,,,,,,,,,
scandinavian,,,,,,,,,,
coffee,hot chocolate,,,,,,,,,
scone,cake,bread,bread,coffee,hot chocolate,,,,,
tea,scone,bread,,,,,,,,
scandinavian,,,,,,,,,,
coffee,coffee,bread,,,,,,,,
bread,coffee,scone,cookies,soup,salad,truffles,mineral water,,,
tiffin,coffee,tea,,,,,,,,
coffee,,,,,,,,,,
bread,hot chocolate,scone,,,,,,,,
tea,tea,coffee,cake,scone,,,,,,
bread,,,,,,,,,,
scandinavian,muffin,,,,,,,,,
scandinavian,,,,,,,,,,
farm house,,,,,,,,,,
bread,medialuna,,,,,,,,,
coffee,spanish brunch,,,,,,,,,
coffee,,,,,,,,,,
coffee,,,,,,,,,,
bread,coffee,pastry,spanish brunch,,,,,,,
bread,scone,,,,,,,,,
bread,coffee,coffee,toast,,,,,,,
bread,,,,,,,,,,
pastry,bread,pastry,,,,,,,,
hot chocolate,cookies,pastry,,,,,,,,
coffee,coffee,the nomad,,,,,,,,
coffee,jammie dodgers,muffin,tea,,,,,,,
coffee,,,,,,,,,,
coffee,brownie,,,,,,,,,
coffee,,,,,,,,,,
bread,coffee,,,,,,,,,
coffee,coffee,hot chocolate,muffin,,,,,,,
bread,,,,,,,,,,
farm house,,,,,,,,,,
coffee,tiffin,,,,,,,,,
coffee,coffee,toast,pastry,scone,,,,,,
coffee,,,,,,,,,,
jam,,,,,,,,,,
pastry,cake,coffee,,,,,,,,
soup,coffee,juice,tea,,,,,,,
pastry,,,,,,,,,,
coffee,,,,,,,,,,
jammie dodgers,coffee,,,,,,,,,
coffee,,,,,,,,,,
coffee,,,,,,,,,,
muffin,,,,,,,,,,
coffee,cake,muffin,,,,,,,,
pastry,bread,,,,,,,,,
coffee,pastry,bread,,,,,,,,
hot chocolate,,,,,,,,,,
juice,cake,coffee,,,,,,,,
coke,sandwich,,,,,,,,,
sandwich,smoothies,,,,,,,,,
coffee,coffee,,,,,,,,,
scone,,,,,,,,,,
cake,bread,coffee,juice,,,,,,,
cake,coffee,tea,,,,,,,,
truffles,coffee,cake,pastry,sandwich,,,,,,
tiffin,,,,,,,,,,
coffee,cake,,,,,,,,,
cake,scone,medialuna,soup,coffee,coffee,tea,,,,
coffee,,,,,,,,,,
bread,coffee,,,,,,,,,
coffee,medialuna,pastry,,,,,,,,
jammie dodgers,tiffin,,,,,,,,,
coffee,bread,alfajores,,,,,,,,
afternoon with the baker,,,,,,,,,,
afternoon with the baker,,,,,,,,,,
afternoon with the baker,,,,,,,,,,
afternoon with the baker,afternoon with the baker,,,,,,,,,
afternoon with the baker,,,,,,,,,,
jammie dodgers,,,,,,,,,,
coffee,,,,,,,,,,
coffee,,,,,,,,,,
coffee,bread,,,,,,,,,
coffee,,,,,,,,,,
bread,,,,,,,,,,
bread,,,,,,,,,,
coffee,pastry,,,,,,,,,
bread,,,,,,,,,,
tea,pastry,,,,,,,,,
pastry,,,,,,,,,,
tea,,,,,,,,,,
coffee,,,,,,,,,,
farm house,,,,,,,,,,
coffee,,,,,,,,,,
cookies,pastry,coffee,coffee,,,,,,,
bread,coffee,toast,,,,,,,,
tea,coffee,cake,,,,,,,,
toast,coffee,,,,,,,,,
coffee,toast,,,,,,,,,
bread,,,,,,,,,,
bread,,,,,,,,,,
bread,,,,,,,,,,
farm house,cake,,,,,,,,,
soup,coffee,,,,,,,,,
coffee,,,,,,,,,,
bread,sandwich,,,,,,,,,
bread,,,,,,,,,,
juice,coffee,sandwich,cake,,,,,,,
bread,,,,,,,,,,
tea,,,,,,,,,,
cake,bread,,,,,,,,,
chicken stew,coffee,,,,,,,,,
coffee,,,,,,,,,,
coffee,salad,,,,,,,,,
soup,bread,,,,,,,,,
bread,cake,,,,,,,,,
bread,,,,,,,,,,
coffee,coffee,cake,sandwich,sandwich,,,,,,
cake,truffles,tea,coffee,salad,chicken stew,,,,,
coffee,juice,drinking chocolate spoons ,,,,,,,,
bread,sandwich,coffee,coffee,soup,cake,,,,,
juice,,,,,,,,,,
tea,,,,,,,,,,
bread,,,,,,,,,,
tea,hot chocolate,cake,,,,,,,,
tea,coffee,toast,pastry,,,,,,,
coffee,cake,,,,,,,,,
afternoon with the baker,,,,,,,,,,
bread,,,,,,,,,,
coffee,,,,,,,,,,
toast,coffee,,,,,,,,,
bread,cookies,pastry,,,,,,,,
coke,,,,,,,,,,
coffee,,,,,,,,,,
coffee,tea,,,,,,,,,
bread,pastry,,,,,,,,,
coffee,,,,,,,,,,
coffee,,,,,,,,,,
bread,pastry,,,,,,,,,
baguette,,,,,,,,,,
bread,,,,,,,,,,
coffee,,,,,,,,,,
tea,coffee,,,,,,,,,
coffee,coffee,granola,,,,,,,,
coffee,,,,,,,,,,
bread,,,,,,,,,,
bread,sandwich,,,,,,,,,
coffee,,,,,,,,,,
coffee,,,,,,,,,,
bread,toast,,,,,,,,,
hot chocolate,coffee,pastry,cookies,,,,,,,
coffee,coffee,bread,cookies,,,,,,,
baguette,,,,,,,,,,
bread,tea,,,,,,,,,
coffee,,,,,,,,,,
coffee,,,,,,,,,,
bread,,,,,,,,,,
coffee,bread,pastry,,,,,,,,
bread,,,,,,,,,,
pastry,coffee,bread,spanish brunch,,,,,,,
soup,coffee,coffee,,,,,,,,
bread,salad,spanish brunch,jam,,,,,,,
tea,soup,,,,,,,,,
coffee,soup,sandwich,,,,,,,,
hot chocolate,coffee,sandwich,cake,,,,,,,
coffee,salad,tiffin,,,,,,,,
hot chocolate,coffee,sandwich,cake,,,,,,,
coffee,soup,spanish brunch,,,,,,,,
cookies,,,,,,,,,,
farm house,,,,,,,,,,
farm house,soup,salad,spanish brunch,toast,coffee,coffee,,,,
fudge,,,,,,,,,,
chicken stew,tea,,,,,,,,,
farm house,,,,,,,,,,
cake,tiffin,coffee,coffee,,,,,,,
spanish brunch,tea,,,,,,,,,
bread,,,,,,,,,,
coffee,,,,,,,,,,
pastry,tiffin,truffles,bread,soup,,,,,,
bread,,,,,,,,,,
bread,pastry,,,,,,,,,
coffee,cake,,,,,,,,,
tea,tea,cake,cake,,,,,,,
cake,tea,,,,,,,,,
hot chocolate,coffee,bread,,,,,,,,
bread,,,,,,,,,,
bread,bread,,,,,,,,,
bread,,,,,,,,,,
bread,pastry,,,,,,,,,
pastry,coffee,,,,,,,,,
medialuna,bread,,,,,,,,,
toast,bread,,,,,,,,,
bread,,,,,,,,,,
coffee,coffee,cake,,,,,,,,
tea,tea,bread,coffee,pastry,,,,,,
bread,,,,,,,,,,
pastry,,,,,,,,,,
bread,,,,,,,,,,
baguette,,,,,,,,,,
coffee,coffee,pastry,,,,,,,,
bread,,,,,,,,,,
coffee,coffee,,,,,,,,,
coffee,coffee,chicken stew,salad,,,,,,,
bread,,,,,,,,,,
soup,,,,,,,,,,
truffles,coffee,sandwich,sandwich,bread,,,,,,
soup,soup,mineral water,farm house,,,,,,,
bread,,,,,,,,,,
coffee,tea,soup,,,,,,,,
chicken stew,,,,,,,,,,
coffee,,,,,,,,,,
cake,jammie dodgers,,,,,,,,,
bread,,,,,,,,,,
coffee,coffee,coffee,tea,cake,scone,sandwich,sandwich,,,
baguette,,,,,,,,,,
tea,juice,scone,cake,,,,,,,
bread,pastry,,,,,,,,,
coffee,tiffin,cake,truffles,,,,,,,
coffee,jammie dodgers,,,,,,,,,
coffee,toast,,,,,,,,,
bread,,,,,,,,,,
pastry,coffee,,,,,,,,,
coffee,,,,,,,,,,
coffee,toast,bread,,,,,,,,
baguette,,,,,,,,,,
coffee,toast,,,,,,,,,
coffee,tea,cake,bread,,,,,,,
bread,hot chocolate,,,,,,,,,
coffee,baguette,,,,,,,,,
tiffin,cake,,,,,,,,,
coffee,,,,,,,,,,
coffee,,,,,,,,,,
cake,juice,,,,,,,,,
bread,,,,,,,,,,
coffee,tiffin,,,,,,,,,
tea,sandwich,,,,,,,,,
sandwich,tea,,,,,,,,,
coffee,chicken stew,,,,,,,,,
sandwich,cookies,,,,,,,,,
salad,coffee,juice,,,,,,,,
tea,bread,salad,sandwich,,,,,,,
bread,pastry,truffles,,,,,,,,
bread,scandinavian,,,,,,,,,
chicken stew,coffee,,,,,,,,,
soup,,,,,,,,,,
coffee,sandwich,,,,,,,,,
cookies,soup,,,,,,,,,
christmas common,,,,,,,,,,
coffee,,,,,,,,,,
soup,sandwich,coffee,medialuna,,,,,,,
coffee,coffee,hot chocolate,coffee,pastry,cake,,,,,
coffee,,,,,,,,,,
pastry,,,,,,,,,,
bread,coffee,pastry,chicken stew,,,,,,,
coffee,,,,,,,,,,
tea,cake,,,,,,,,,
truffles,spanish brunch,cake,coffee,,,,,,,
truffles,spanish brunch,cake,,,,,,,,
bread,tea,scone,,,,,,,,
coke,tea,,,,,,,,,
tea,cake,,,,,,,,,
coke,,,,,,,,,,
bread,cake,coffee,bread,,,,,,,
coffee,coffee,tea,cake,scone,cookies,,,,,
coffee,,,,,,,,,,
coffee,,,,,,,,,,
coffee,,,,,,,,,,
bread,,,,,,,,,,
coffee,bread,pastry,,,,,,,,
coffee,bread,spanish brunch,,,,,,,,
bread,toast,,,,,,,,,
bread,,,,,,,,,,
baguette,,,,,,,,,,
coffee,pastry,,,,,,,,,
hot chocolate,tea,cake,,,,,,,,
coffee,bread,,,,,,,,,
bread,bread,pastry,,,,,,,,
coffee,,,,,,,,,,
pastry,pastry,,,,,,,,,
bread,coffee,coffee,bread,toast,,,,,,
coffee,,,,,,,,,,
bread,,,,,,,,,,
coffee,,,,,,,,,,
bread,cookies,,,,,,,,,
medialuna,bread,,,,,,,,,
tea,,,,,,,,,,
coffee,cake,jam,truffles,,,,,,,
coffee,coffee,juice,pastry,cookies,,,,,,
coffee,tiffin,bread,,,,,,,,
cake,cookies,cookies,coffee,coffee,juice,,,,,
vegan feast,pastry,coffee,coffee,,,,,,,
coffee,pastry,,,,,,,,,
coffee,bread,,,,,,,,,
bread,coffee,,,,,,,,,
bread,,,,,,,,,,
coffee,coffee,medialuna,,,,,,,,
coffee,,,,,,,,,,
coffee,tea,tiffin,,,,,,,,
bread,bread,,,,,,,,,
brownie,,,,,,,,,,
coffee,,,,,,,,,,
tea,sandwich,sandwich,,,,,,,,
coffee,tiffin,,,,,,,,,
bread,scone,,,,,,,,,
soup,salad,bread,,,,,,,,
sandwich,coke,,,,,,,,,
toast,coffee,bread,,,,,,,,
cake,sandwich,sandwich,coffee,,,,,,,
truffles,soup,,,,,,,,,
vegan mincepie,cookies,tiffin,bread,,,,,,,
cookies,,,,,,,,,,
soup,,,,,,,,,,
coffee,spanish brunch,,,,,,,,,
coffee,scone,,,,,,,,,
bread,coffee,sandwich,,,,,,,,
salad,spanish brunch,coke,,,,,,,,
coffee,tea,bread,tiffin,chicken stew,,,,,,
tea,bread,cake,,,,,,,,
truffles,mineral water,bread,scone,spanish brunch,,,,,,
coffee,,,,,,,,,,
truffles,cake,,,,,,,,,
coffee,,,,,,,,,,
coffee,bread,,,,,,,,,
cookies,tiffin,,,,,,,,,
tea,,,,,,,,,,
medialuna,medialuna,coffee,,,,,,,,
coffee,toast,,,,,,,,,
baguette,farm house,,,,,,,,,
medialuna,,,,,,,,,,
cake,bread,,,,,,,,,
bread,,,,,,,,,,
coffee,tea,,,,,,,,,
the nomad,coffee,medialuna,,,,,,,,
duck egg,tea,,,,,,,,,
coffee,coffee,scone,bread,,,,,,,
scandinavian,tea,coffee,,,,,,,,
scandinavian,bread,,,,,,,,,
chocolates,coffee,coke,,,,,,,,
coffee,coffee,bread,,,,,,,,
tea,tea,juice,,,,,,,,
scone,pastry,coffee,,,,,,,,
coffee,coffee,,,,,,,,,
baguette,,,,,,,,,,
tea,tea,spanish brunch,fudge,jam,,,,,,
coffee,spanish brunch,truffles,,,,,,,,
scone,cake,scandinavian,,,,,,,,
coffee,,,,,,,,,,
sandwich,coffee,,,,,,,,,
bread,farm house,,,,,,,,,
bread,toast,cookies,,,,,,,,
bread,,,,,,,,,,
farm house,coffee,cookies,,,,,,,,
spanish brunch,bread,cake,medialuna,coffee,brownie,,,,,
pastry,coffee,soup,sandwich,,,,,,,
muffin,,,,,,,,,,
tea,,,,,,,,,,
tiffin,,,,,,,,,,
bread,coffee,,,,,,,,,
bread,,,,,,,,,,
hot chocolate,bread,cookies,,,,,,,,
bread,juice,cake,jammie dodgers,,,,,,,
scone,bread,,,,,,,,,
tea,bread,hot chocolate,tiffin,,,,,,,
coffee,bread,,,,,,,,,
coffee,,,,,,,,,,
cake,granola,coffee,sandwich,coffee,,,,,,
scone,,,,,,,,,,
pastry,sandwich,,,,,,,,,
sandwich,sandwich,coffee,coffee,,,,,,,
bread,pastry,cake,,,,,,,,
pastry,,,,,,,,,,
brownie,drinking chocolate spoons ,bread,coffee,sandwich,sandwich,,,,,
coffee,coffee,sandwich,sandwich,,,,,,,
jammie dodgers,bread,,,,,,,,,
tea,cake,,,,,,,,,
coffee,coffee,,,,,,,,,
tea,juice,muffin,salad,,,,,,,
tea,spanish brunch,,,,,,,,,
spanish brunch,sandwich,toast,cake,medialuna,chicken stew,,,,,
bread,,,,,,,,,,
soup,bread,,,,,,,,,
bread,coffee,juice,scone,,,,,,,
coffee,toast,scone,,,,,,,,
bread,,,,,,,,,,
bread,bread,cake,,,,,,,,
brownie,coke,,,,,,,,,
coffee,sandwich,,,,,,,,,
bread,jammie dodgers,cake,,,,,,,,
coffee,bread,scone,,,,,,,,
coffee,coffee,scone,cake,,,,,,,
sandwich,coffee,coffee,,,,,,,,
argentina night,vegan feast,,,,,,,,,
coffee,cake,,,,,,,,,
cake,tea,,,,,,,,,
tea,cake,scone,,,,,,,,
bread,,,,,,,,,,
bread,,,,,,,,,,
coffee,,,,,,,,,,
coffee,cake,,,,,,,,,
coffee,,,,,,,,,,
coffee,,,,,,,,,,
bread,juice,muffin,cookies,,,,,,,
the nomad,duck egg,coffee,coffee,tea,,,,,,
coffee,muffin,,,,,,,,,
hot chocolate,coffee,scone,cake,,,,,,,
coffee,pastry,,,,,,,,,
coffee,pastry,,,,,,,,,
scone,bread,,,,,,,,,
bread,,,,,,,,,,
coffee,sandwich,brownie,,,,,,,,
coffee,cake,,,,,,,,,
scone,coffee,coffee,spanish brunch,,,,,,,
coffee,coffee,,,,,,,,,
bread,coffee,,,,,,,,,
coffee,spanish brunch,,,,,,,,,
spanish brunch,coffee,,,,,,,,,
bread,,,,,,,,,,
cake,muffin,vegan feast,,,,,,,,
bread,bread,brownie,,,,,,,,
coffee,,,,,,,,,,
bread,coffee,,,,,,,,,
coffee,coffee,bread,hot chocolate,cake,cake,vegan mincepie,bread,,,
tea,muffin,jammie dodgers,,,,,,,,
bread,,,,,,,,,,
tea,,,,,,,,,,
pastry,scone,coffee,tea,,,,,,,
coffee,pastry,,,,,,,,,
baguette,,,,,,,,,,
cookies,coffee,,,,,,,,,
coffee,,,,,,,,,,
coffee,,,,,,,,,,
bread,,,,,,,,,,
coffee,truffles,juice,,,,,,,,
coffee,,,,,,,,,,
coffee,,,,,,,,,,
smoothies,spanish brunch,,,,,,,,,
coffee,juice,toast,muffin,,,,,,,
bread,,,,,,,,,,
the nomad,coffee,,,,,,,,,
hot chocolate,,,,,,,,,,
bread,spanish brunch,,,,,,,,,
tea,spanish brunch,,,,,,,,,
coffee,smoothies,cookies,medialuna,scone,,,,,,
half slice monster ,tiffin,coffee,juice,,,,,,,
baguette,,,,,,,,,,
coffee,coke,tea,sandwich,spanish brunch,,,,,,
bread,,,,,,,,,,
hot chocolate,coffee,cookies,,,,,,,,
soup,coffee,cake,,,,,,,,
bread,,,,,,,,,,
coffee,,,,,,,,,,
bread,mineral water,drinking chocolate spoons ,coffee,,,,,,,
hot chocolate,,,,,,,,,,
tea,tea,cake,,,,,,,,
tea,coffee,cake,jammie dodgers,,,,,,,
medialuna,,,,,,,,,,
scone,,,,,,,,,,
hot chocolate,cake,,,,,,,,,
medialuna,muffin,spanish brunch,chicken stew,coffee,,,,,,
farm house,,,,,,,,,,
coffee,cake,,,,,,,,,
cake,cookies,tea,coffee,sandwich,soup,,,,,
coffee,cookies,,,,,,,,,
bread,cake,,,,,,,,,
coffee,coffee,spanish brunch,sandwich,,,,,,,
coffee,cookies,,,,,,,,,
bread,hot chocolate,sandwich,chocolates,,,,,,,
pastry,coffee,,,,,,,,,
coffee,jammie dodgers,,,,,,,,,
coffee,,,,,,,,,,
cake,,,,,,,,,,
